ID,Codigo,Link,Nombre,Descripcion/Obervaciones,Tipo,ProcedenciaOC,EsTratoDirecto,EsCompraAgil,CodigoTipo,CodigoAbreviadoTipoOC,DescripcionTipoOC,codigoEstado,Estado,codigoEstadoProveedor,EstadoProveedor,FechaCreacion,FechaEnvio,FechaSolicitudCancelacion,fechaUltimaModificacion,FechaAceptacion,FechaCancelacion,tieneItems,PromedioCalificacion,CantidadEvaluacion,MontoTotalOC,TipoMonedaOC,MontoTotalOC_PesosChilenos,Impuestos,TipoImpuesto,Descuentos,Cargos,TotalNetoOC,CodigoUnidadCompra,RutUnidadCompra,UnidadCompra,CodigoOrganismoPublico,OrganismoPublico,sector,ActividadComprador,CiudadUnidadCompra,RegionUnidadCompra,PaisUnidadCompra,CodigoSucursal,RutSucursal,Sucursal,CodigoProveedor,NombreProveedor,ActividadProveedor,ComunaProveedor,RegionProveedor,PaisProveedor,Financiamiento,PorcentajeIva,Pais,TipoDespacho,FormaPago,CodigoLicitacion,Codigo_ConvenioMarco,IDItem,codigoCategoria,Categoria,codigoProductoONU,NombreroductoGenerico,RubroN1,RubroN2,RubroN3,EspecificacionComprador,EspecificacionProveedor,cantidad,UnidadMedida,monedaItem,precioNeto,totalCargos,totalDescuentos,totalImpuestos,totalLineaNeto,Forma de Pago
50313449,1058085-1500-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058085-1500-SE24,RITUXIMAB 500 MG/50ML SOLUCIÓN INYECTABLE,"1058085-154-LR22 CONVENIO SUMINISTRO DE RITUXIMAB G-2 PARA EL HOSPITAL DEL SALVADOR. DESPACHOS PARCIALIZADOS. HORARIO DE ATENCION BODEGA DE MEDICAMENTOS E INSUMOS CLINICOS DE LUNES A VIERNES DE 08:00 A 13:00 HRS. NO SE RECEPCIONARAN PEDIDOS QUE NO HAN SIDO SOLICITADOS POR LOGISTICA O QUE VENGAN FUERA DE HORARIO. PARA CONSULTAS COMUNICARSE AL CORREO: BODEGALOGISTICA@HSALVADOR.CL, TELEFONO: 225753832. TODAS LAS FACTURAS DEBEN SER EMITIDAS DETALLANDO CORRECTAMENTE EL ID DE LA ORDEN DE COMPRA DE MERCADO PUBLICO Y DEBEN ENVIARSE A LA CASILLA DIPRESRECEPCION@CUSTODIUM.COM. SE RECLAMARA TODA FACTURA QUE NO CUMPLE CON ESTA INDICACION Y QUE NO CUENTAN CON RECEPCION CONFORME ANTES DE 7 DIAS CORRIDOS A PARTIR DE LA FECHA DE EMISION. REA 4329, 03-10-2022 X 36 MESES",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,23-04-2024,23-04-2024,23-04-2024,23-04-2024,,1,"46,34,28,57,14,28,571",35,33502784,CLP,33502784,5349184,IVA,0,0,28153600,1058085,61.608.406-2,Fármarcos,7428,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,Salud,Servicio Público,Providencia,Región Metropolitana de Santiago,CL,24150,82.999.400-3,Roche Chile Ltda. Roche Pharma,24526,ROCHE CHILE LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VEN,Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058085-154-LR22,,135005245,51111700,Medicamentos y productos farmacéuticos / Agentes antitumorales / Antibióticos antineoplásticos,51111716,Rituximab,Medicamentos y productos farmacéuticos,Agentes antitumorales,Antibióticos antineoplásticos,3002190025 RITUXIMAB 500 MG/50ML SOLUCIÓN INYECTABLE,10161360 MABTHERA 500 mg 50 ml Rituximab - Precio Cotizado x Vial-Presentación: Caja x 1 vial. - Producto Referente Norma Técnica 170 - Aprobado por EMA y FDA - Programa de Farmacovigilancia activo - 15 años de experiencia de uso en sistema p,40,Unidad,CLP,703840,0,0,0,28153600,30 dias contra la recepcion conforme de la factura
50313508,1058012-943-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-943-SE24,MCTO ONCOLOGÍA [DAC] MAYO / PEMBROLIZUMAB FA 100 MG 4 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-29-LR23. TTO. PCTE A.S.V. PATOLOGÍA Ca DE PULMÓN. FLETE EXPRESO CARGO DEL PROVEEDOR. ZGEN 100004670.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,"4,2",5,8282400,CLP,8282400,1322400,IVA,0,0,6960000,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,13784,59.043.540-6,MERCK SHARP & DOHME (I. A.) LLC Agencia en Chile,14621,"MERCK SHARP & DOHME (I.A) LLC,AGENCIA EN CHILE","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-29-LR23,,135005373,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0730 PEMBROLIZUMAB FA 100 MG 4 ML,nan,4,Frasco Ampolla,CLP,1740000,0,0,0,6960000,30 dias contra la recepcion conforme de la factura
50313521,1554-1226-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1554-1226-SE24,SOCIEDAD OFTALMOLOGICA AVERCLARO SPA,"Regularización de Servicios de Aplicación de Avastin intraoperatorio administrado en cirugías para pacientes GES Fecha: Días 12 y 13 de Enero 2024, Días 15 y 16 de Marzo 2024 Resolución Exenta N° 2737 del 19-04-2024 Memo N° 05-023/2024. Unidad Prequirúrgica",SE,"Costo de evaluación desproporcionado, y por monto de contratación inferior a 100 UTM",Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,23-04-2024,23-04-2024,23-04-2024,23-04-2024,,1,0,0,5130000,CLP,5130000,0,Exento,0,0,5130000,2550,61.606.307-3,Abastecimiento Hospital de Copiapó,7411,SERVICIO DE SALUD ATACAMA HOSPITAL COPIA,Salud,HOSPITALES Y CLINICAS,Copiapó,Región de Atacama,CL,815046,76.382.973-1,Averclaro,1411765,Averclaro,SERVICIOS DE MEDICOS EN FORMA INDEPENDIENTE,Las Condes,Región Metropolitana de Santiago,Chile,,0,CL,7,2,,,135005393,85121600,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Especialidades médicas",85121610,Servicios oftalmológicos,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Especialidades médicas,APLICACIÓN DE AVASTIÓN,Fecha / Cantidad 12 y 13-01-2024 (13) 15-03-2024(11) 16-03-2024 (3) Total 27,27,Unidad,CLP,190000,0,0,0,5130000,30 dias contra la recepcion conforme de la factura
50313568,1058012-944-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-944-SE24,MCTO ONCOLOGÍA [DAC] MAYO / NIVOLUMAB FA 100 MG 10 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-31-LR23. TTO. PCTE M.M.C. DIAGNÓSTICO Ca RENAL. TRASLADO EXPRESO CARGO DEL PROVEEDOR. ZGEN 100004632.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,5,1,"4041992,08",CLP,"4041992,08","645360,08",IVA,0,0,3396632,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-31-LR23,,135005560,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0076 NIVOLUMAB FA 100 MG 10 ML,nan,4,Frasco Ampolla,CLP,849158,0,0,0,3396632,30 dias contra la recepcion conforme de la factura
50313827,1058012-949-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-949-SE24,MCTO ONCOLOGÍA [DAC] MAYO / NIVOLUMAB FA 40 MG 4 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-31-LR23. TTO. PCTE M.M.C. DIAGNÓSTICO Ca RENAL. FLETE EXPRESO CARGO DEL PROVEEDOR. ZGEN 100005302.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,5,1,"808395,56",CLP,"808395,56","129071,56",IVA,0,0,679324,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-31-LR23,,135006342,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0077 NIVOLUMAB FA 40 MG 4 ML,nan,2,Frasco Ampolla,CLP,339662,0,0,0,679324,30 dias contra la recepcion conforme de la factura
50313900,1058012-950-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-950-SE24,MCTO ONCOLOGÍA [DAC] MAYO / NIVOLUMAB FA 100 MG 10 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-31-LR23. TTO. PCTE M.U.V. DIAGNÓSTICO Ca RENAL. TRASLADO EXPRESO CARGO DEL PROVEEDOR. ZGEN 100004632.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,5,1,"4041992,08",CLP,"4041992,08","645360,08",IVA,0,0,3396632,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-31-LR23,,135006507,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0076 NIVOLUMAB FA 100 MG 10 ML,nan,4,Frasco Ampolla,CLP,849158,0,0,0,3396632,30 dias contra la recepcion conforme de la factura
50314327,1058012-953-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-953-SE24,MCTO ONCOLOGÍA [DAC] MAYO / NIVOLUMAB FA 40 MG 4 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-31-LR23. TTO. PCTE M.U.V. DIAGNÓSTICO Ca RENAL. FLETE EXPRESO CARGO DEL PROVEEDOR. ZGEN 100005302.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,5,1,"808395,56",CLP,"808395,56","129071,56",IVA,0,0,679324,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-31-LR23,,135007574,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0077 NIVOLUMAB FA 40 MG 4 ML,nan,2,Frasco Ampolla,CLP,339662,0,0,0,679324,30 dias contra la recepcion conforme de la factura
50314362,1058012-954-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-954-SE24,MCTO ONCOLOGÍA [DAC] MAYO / NIVOLUMAB FA 100 MG 10 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-31-LR23. TTO. PCTE R.M.S. DIAGNÓSTICO Ca RENAL. TRASLADO EXPRESO CARGO DEL PROVEEDOR. ZGEN 100004632.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,5,1,"4041992,08",CLP,"4041992,08","645360,08",IVA,0,0,3396632,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-31-LR23,,135007654,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0076 NIVOLUMAB FA 100 MG 10 ML,nan,4,Frasco Ampolla,CLP,849158,0,0,0,3396632,30 dias contra la recepcion conforme de la factura
50314388,1058012-956-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-956-SE24,MCTO ONCOLOGÍA [DAC] MAYO / NIVOLUMAB FA 40 MG 4 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-31-LR23. TTO. PCTE R.M.S. DIAGNÓSTICO Ca RENAL. FLETE EXPRESO CARGO DEL PROVEEDOR. ZGEN 100005302.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,5,1,"808395,56",CLP,"808395,56","129071,56",IVA,0,0,679324,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-31-LR23,,135007706,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0077 NIVOLUMAB FA 40 MG 4 ML,nan,2,Frasco Ampolla,CLP,339662,0,0,0,679324,30 dias contra la recepcion conforme de la factura
50314420,1058012-957-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-957-SE24,MCTO ONCOLOGÍA [DAC] MAYO / NIVOLUMAB FA 100 MG 10 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-31-LR23. TTO. PCTE O.R.O. DIAGNÓSTICO Ca RENAL. TRASLADO EXPRESO CARGO DEL PROVEEDOR. ZGEN 100004632.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,5,1,"4041992,08",CLP,"4041992,08","645360,08",IVA,0,0,3396632,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-31-LR23,,135007829,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0076 NIVOLUMAB FA 100 MG 10 ML,nan,4,Frasco Ampolla,CLP,849158,0,0,0,3396632,30 dias contra la recepcion conforme de la factura
50314442,1058012-959-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-959-SE24,MCTO ONCOLOGÍA [DAC] MAYO / NIVOLUMAB FA 40 MG 4 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-31-LR23. TTO. PCTE O.R.O. DIAGNÓSTICO Ca RENAL. FLETE EXPRESO CARGO DEL PROVEEDOR. ZGEN 100005302.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,5,1,"808395,56",CLP,"808395,56","129071,56",IVA,0,0,679324,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-31-LR23,,135007924,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0077 NIVOLUMAB FA 40 MG 4 ML,nan,2,Frasco Ampolla,CLP,339662,0,0,0,679324,30 dias contra la recepcion conforme de la factura
50314508,1058012-961-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-961-SE24,MCTO ONCOLOGÍA [DAC] MAYO / PEMBROLIZUMAB FA 100 MG 4 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-29-LR23. TTO. PCTE P.M.S. PATOLOGÍA Ca DE PULMÓN. FLETE EXPRESO CARGO DEL PROVEEDOR. ZGEN 100004670.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,"4,2",5,8282400,CLP,8282400,1322400,IVA,0,0,6960000,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,13784,59.043.540-6,MERCK SHARP & DOHME (I. A.) LLC Agencia en Chile,14621,"MERCK SHARP & DOHME (I.A) LLC,AGENCIA EN CHILE","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-29-LR23,,135008205,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0730 PEMBROLIZUMAB FA 100 MG 4 ML,nan,4,Frasco Ampolla,CLP,1740000,0,0,0,6960000,30 dias contra la recepcion conforme de la factura
50314544,1058012-962-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-962-SE24,MCTO ONCOLOGÍA [DAC] MAYO / PEMBROLIZUMAB FA 100 MG 4 ML,PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-29-LR23. TTO. PCTE M.V.G. PATOLOGÍA Ca DE CABEZA Y CUELLO. FLETE EXPRESO CARGO DEL PROVEEDOR. ZGEN 100004670.,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,23-04-2024,24-04-2024,23-04-2024,23-04-2024,25-04-2024,,1,"4,2",5,8282400,CLP,8282400,1322400,IVA,0,0,6960000,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,13784,59.043.540-6,MERCK SHARP & DOHME (I. A.) LLC Agencia en Chile,14621,"MERCK SHARP & DOHME (I.A) LLC,AGENCIA EN CHILE","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058012-29-LR23,,135008287,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0730 PEMBROLIZUMAB FA 100 MG 4 ML,nan,4,Frasco Ampolla,CLP,1740000,0,0,0,6960000,30 dias contra la recepcion conforme de la factura
50316099,3178-1331-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3178-1331-SE24,ADQUISICION DESDE 3178-3-LQ23,"PRODUCTOS DEBEN VENIR CON: - MÍNIMO DE 18 MESES DE VENCIMIENTO. - FACTURA, FLETE PAGADO Y PUESTO EN BODEGA DEL HOSPITAL: INDICAR LOTE Y VENCIMIENTO EN GLOSA Y ADJUNTAR CARTA DE CANJE SI CORRESPONDE. I M P O R T A N T E: NO SE CURSARÁ EL PAGO DE LA PRESENTE ORCOM MIENTRAS ESTA NO HAYA SIDO ACEPTADA POR EL PROVEEDOR DENTRO DE 24 HRS. ENVIAR DIRECCIÓN DE SU BODEGA ADJUNTA EN FACTURA, PARA EFECTUAR DEVOLUCIÓN PRODUCTO EN CASO SEA REQUERIDO. PROTOCOLO DE TRAZABILIDAD FACTURA DEBE INCORPORAR OBLIGATORIAMENTE N° DE SERIE, N° DE LOTE, FECHA DE VENCIMIENTO Y MARCA COMERCIAL.",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,23-04-2024,24-04-2024,24-04-2024,24-04-2024,26-04-2024,,1,"46,34,28,57,14,28,571",35,"9517709,25",CLP,"9517709,25","1519634,25",IVA,0,0,7998075,4099,61.102.025-2,HOSPITAL NAVAL ALMIRANTE ADRIAZOLA,111875,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,HOSPITALES Y CLINICAS,Talcahuano,Región del Biobío,CL,24150,82.999.400-3,Roche Chile Ltda. Roche Pharma,24526,ROCHE CHILE LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VEN,Las Condes,Región Metropolitana de Santiago,Chile,2204004000,19,CL,7,48,3178-3-LQ23,,135013272,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicina,Servicios de producción y fabricación industrial,Industrias de plásticos y productos químicos,Producción farmacéutica,Atezolizumab 1200mg/20ml (10172527 TECENTRIQ) caja x 1 fco amp.,Atezolizumab 1200mg/20ml (10172527 TECENTRIQ) caja x 1 fco amp.,3,Ampolla,CLP,2666025,0,0,0,7998075,
